2.493230		900.000000
2.487094		900.000000
2.480958		899.000000
2.474823		898.000000
2.468687		887.000000
2.462551		885.000000
2.456415		849.000000
2.450279		849.000000
2.444143		849.000000
2.438007		862.000000
2.431871		866.000000
2.425735		866.000000
2.419599		865.000000
2.413463		866.000000
2.407327		865.000000
2.401191		863.000000
2.395056		855.000000
2.388920		849.000000
2.382784		849.000000
2.376648		849.000000
2.370512		849.000000
2.364376		854.000000
2.358240		854.000000
2.352104		844.000000
2.345968		842.000000
2.339832		842.000000
2.333696		842.000000
2.327560		842.000000
2.321424		844.000000
2.315289		844.000000
2.309153		844.000000
2.303017		845.000000
2.296881		845.000000
2.290745		840.000000
2.284609		838.000000
2.278473		838.000000
2.272337		833.000000
2.266201		833.000000
2.260065		833.000000
2.253929		828.000000
2.247793		828.000000
2.241657		828.000000
2.235522		828.000000
2.229386		828.000000
2.223250		830.000000
2.217114		830.000000
2.210978		831.000000
2.204842		831.000000
2.198706		831.000000
2.192570		823.000000
2.186434		822.000000
2.180298		820.000000
2.174162		820.000000
2.168026		814.000000
2.161890		814.000000
2.155755		531.000000
2.149619		521.000000
2.143483		520.000000
2.137347		509.000000
2.131211		498.000000
2.125075		496.000000
2.118939		486.000000
2.112803		481.000000
2.106667		474.000000
2.100531		459.000000
2.094395		454.000000
2.088259		453.000000
2.082123		449.000000
2.075988		439.000000
2.069852		425.000000
2.063716		423.000000
2.057580		423.000000
2.051444		416.000000
2.045308		411.000000
2.039172		411.000000
2.033036		410.000000
2.026900		409.000000
2.020764		407.000000
2.014628		394.000000
2.008492		389.000000
2.002356		389.000000
1.996221		388.000000
1.990085		387.000000
1.983949		387.000000
1.977813		384.000000
1.971677		384.000000
1.965541		387.000000
1.959405		392.000000
1.953269		393.000000
1.947133		396.000000
1.940997		396.000000
1.934861		409.000000
1.928725		409.000000
1.922589		409.000000
1.916454		409.000000
1.910318		409.000000
1.904182		409.000000
1.898046		409.000000
1.891910		409.000000
1.885774		409.000000
1.879638		414.000000
1.873502		417.000000
1.867366		418.000000
1.861230		418.000000
1.855094		419.000000
1.848958		419.000000
1.842822		419.000000
1.836687		420.000000
1.830551		421.000000
1.824415		427.000000
1.818279		430.000000
1.812143		430.000000
1.806007		431.000000
1.799871		432.000000
1.793735		432.000000
1.787599		432.000000
1.781463		448.000000
1.775327		451.000000
1.769191		452.000000
1.763055		454.000000
1.756920		458.000000
1.750784		454.000000
1.744648		454.000000
1.738512		455.000000
1.732376		455.000000
1.726240		455.000000
1.720104		462.000000
1.713968		467.000000
1.707832		470.000000
1.701696		479.000000
1.695560		785.000000
1.689424		787.000000
1.683288		788.000000
1.677153		849.000000
1.671017		849.000000
1.664881		873.000000
1.658745		873.000000
1.652609		873.000000
1.646473		874.000000
1.640337		879.000000
1.634201		881.000000
1.628065		882.000000
1.621929		882.000000
1.615793		885.000000
1.609657		889.000000
1.603521		891.000000
1.597386		895.000000
1.591250		895.000000
1.585114		896.000000
1.578978		899.000000
1.572842		904.000000
1.566706		910.000000
1.560570		910.000000
1.554434		912.000000
1.548298		912.000000
1.542162		916.000000
1.536026		922.000000
1.529890		923.000000
1.523754		927.000000
1.517619		927.000000
1.511483		930.000000
1.505347		931.000000
1.499211		941.000000
1.493075		943.000000
1.486939		949.000000
1.480803		953.000000
1.474667		953.000000
1.468531		957.000000
1.462395		959.000000
1.456259		966.000000
1.450123		970.000000
1.443987		975.000000
1.437852		976.000000
1.431716		978.000000
1.425580		978.000000
1.419444		978.000000
1.413308		978.000000
1.407172		985.000000
1.401036		996.000000
1.394900		1003.000000
1.388764		1006.000000
1.382628		1012.000000
1.376492		1020.000000
1.370356		1024.000000
1.364220		1030.000000
1.358085		1032.000000
1.351949		1034.000000
1.345813		1035.000000
1.339677		1038.000000
1.333541		1043.000000
1.327405		1056.000000
1.321269		1057.000000
1.315133		1061.000000
1.308997		1069.000000
1.302861		1070.000000
1.296725		1082.000000
1.290589		1082.000000
1.284453		1082.000000
1.278318		793.000000
1.272182		792.000000
1.266046		774.000000
1.259910		774.000000
1.253774		774.000000
1.247638		788.000000
1.241502		798.000000
1.235366		805.000000
1.229230		805.000000
1.223094		805.000000
1.216958		807.000000
1.210822		805.000000
1.204686		807.000000
1.198551		801.000000
1.192415		811.000000
1.186279		812.000000
1.180143		812.000000
1.174007		812.000000
1.167871		818.000000
1.161735		812.000000
1.155599		820.000000
1.149463		823.000000
1.143327		824.000000
1.137191		826.000000
1.131055		829.000000
1.124919		833.000000
1.118784		841.000000
1.112648		841.000000
1.106512		842.000000
1.100376		845.000000
1.094240		849.000000
1.088104		1113.000000
1.081968		1115.000000
1.075832		1115.000000
1.069696		1113.000000
1.063560		1104.000000
1.057424		1103.000000
1.051288		1102.000000
1.045152		1100.000000
1.039017		1085.000000
1.032881		1087.000000
1.026745		1084.000000
1.020609		1076.000000
1.014473		1073.000000
1.008337		1073.000000
1.002201		1067.000000
0.996065		1061.000000
0.989929		1061.000000
0.983793		1059.000000
0.977657		1058.000000
0.971521		1048.000000
0.965385		1048.000000
0.959250		1048.000000
0.953114		1041.000000
0.946978		1041.000000
0.940842		1037.000000
0.934706		1037.000000
0.928570		1035.000000
0.922434		1035.000000
0.916298		1032.000000
0.910162		1024.000000
0.904026		1022.000000
0.897890		1022.000000
0.891754		1018.000000
0.885618		1012.000000
0.879483		1009.000000
0.873347		1012.000000
0.867211		1009.000000
0.861075		999.000000
0.854939		999.000000
0.848803		997.000000
0.842667		997.000000
0.836531		997.000000
0.830395		997.000000
0.824259		997.000000
0.818123		998.000000
0.811987		992.000000
0.805851		992.000000
0.799716		989.000000
0.793580		982.000000
0.787444		981.000000
0.781308		977.000000
0.775172		976.000000
0.769036		976.000000
0.762900		976.000000
0.756764		976.000000
0.750628		977.000000
0.744492		977.000000
0.738356		972.000000
0.732220		972.000000
0.726084		964.000000
0.719949		964.000000
0.713813		964.000000
0.707677		964.000000
0.701541		969.000000
0.695405		969.000000
0.689269		962.000000
0.683133		962.000000
0.676997		962.000000
0.670861		962.000000
0.664725		962.000000
0.658589		958.000000
0.652453		958.000000
0.646317		958.000000
0.640182		961.000000
0.634046		961.000000
0.627910		961.000000
0.621774		955.000000
0.615638		953.000000
0.609502		953.000000
0.603366		953.000000
0.597230		952.000000
0.591094		952.000000
0.584958		951.000000
0.578822		950.000000
0.572686		949.000000
0.566550		950.000000
0.560415		950.000000
0.554279		950.000000
0.548143		949.000000
0.542007		947.000000
0.535871		942.000000
0.529735		942.000000
0.523599		947.000000
0.517463		949.000000
0.511327		951.000000
0.505191		955.000000
0.499055		964.000000
0.492919		964.000000
0.486783		964.000000
0.480648		956.000000
0.474512		950.000000
0.468376		950.000000
0.462240		950.000000
0.456104		949.000000
0.449968		943.000000
0.443832		948.000000
0.437696		948.000000
0.431560		948.000000
0.425424		951.000000
0.419288		951.000000
0.413152		951.000000
0.407016		951.000000
0.400881		951.000000
0.394745		957.000000
0.388609		956.000000
0.382473		956.000000
0.376337		954.000000
0.370201		954.000000
0.364065		951.000000
0.357929		951.000000
0.351793		954.000000
0.345657		955.000000
0.339521		955.000000
0.333385		957.000000
0.327249		957.000000
0.321114		962.000000
0.314978		963.000000
0.308842		967.000000
0.302706		967.000000
0.296570		969.000000
0.290434		969.000000
0.284298		969.000000
0.278162		963.000000
0.272026		968.000000
0.265890		968.000000
0.259754		969.000000
0.253618		969.000000
0.247482		975.000000
0.241347		977.000000
0.235211		977.000000
0.229075		979.000000
0.222939		979.000000
0.216803		980.000000
0.210667		980.000000
0.204531		983.000000
0.198395		983.000000
0.192259		986.000000
0.186123		983.000000
0.179987		983.000000
0.173851		981.000000
0.167715		981.000000
0.161580		631.000000
0.155444		629.000000
0.149308		628.000000
0.143172		624.000000
0.137036		621.000000
0.130900		615.000000
0.124764		615.000000
0.118628		614.000000
0.112492		614.000000
0.106356		613.000000
0.100220		612.000000
0.094084		607.000000
0.087948		604.000000
0.081813		602.000000
0.075677		602.000000
0.069541		602.000000
0.063405		602.000000
0.057269		602.000000
0.051133		603.000000
0.044997		594.000000
0.038861		594.000000
0.032725		595.000000
0.026589		595.000000
0.020453		593.000000
0.014317		595.000000
0.008181		592.000000
0.002046		590.000000
-0.004090		590.000000
-0.010226		589.000000
-0.016362		589.000000
-0.022498		587.000000
-0.028634		587.000000
-0.034770		585.000000
-0.040906		583.000000
-0.047042		573.000000
-0.053178		573.000000
-0.059314		573.000000
-0.065450		582.000000
-0.071586		592.000000
-0.077721		608.000000
-0.083857		623.000000
-0.089993		644.000000
-0.096129		658.000000
-0.102265		665.000000
-0.108401		690.000000
-0.114537		1148.000000
-0.120673		1156.000000
-0.126809		1168.000000
-0.132945		1156.000000
-0.139081		1156.000000
-0.145217		1153.000000
-0.151353		1131.000000
-0.157488		1108.000000
-0.163624		1105.000000
-0.169760		1103.000000
-0.175896		1092.000000
-0.182032		1081.000000
-0.188168		1081.000000
-0.194304		1071.000000
-0.200440		1068.000000
-0.206576		1056.000000
-0.212712		1048.000000
-0.218848		1035.000000
-0.224984		1033.000000
-0.231120		1021.000000
-0.237255		1019.000000
-0.243391		1017.000000
-0.249527		998.000000
-0.255663		996.000000
-0.261799		986.000000
-0.267935		986.000000
-0.274071		983.000000
-0.280207		974.000000
-0.286343		967.000000
-0.292479		966.000000
-0.298615		955.000000
-0.304751		954.000000
-0.310887		953.000000
-0.317022		943.000000
-0.323158		941.000000
-0.329294		936.000000
-0.335430		935.000000
-0.341566		928.000000
-0.347702		924.000000
-0.353838		914.000000
-0.359974		913.000000
-0.366110		908.000000
-0.372246		903.000000
-0.378382		903.000000
-0.384518		903.000000
-0.390654		896.000000
-0.396789		890.000000
-0.402925		884.000000
-0.409061		875.000000
-0.415197		872.000000
-0.421333		869.000000
-0.427469		869.000000
-0.433605		867.000000
-0.439741		867.000000
-0.445877		856.000000
-0.452013		856.000000
-0.458149		844.000000
-0.464285		844.000000
-0.470421		843.000000
-0.476556		838.000000
-0.482692		838.000000
-0.488828		831.000000
-0.494964		828.000000
-0.501100		828.000000
-0.507236		828.000000
-0.513372		825.000000
-0.519508		824.000000
-0.525644		815.000000
-0.531780		814.000000
-0.537916		810.000000
-0.544052		805.000000
-0.550188		803.000000
-0.556323		802.000000
-0.562459		802.000000
-0.568595		799.000000
-0.574731		796.000000
-0.580867		792.000000
-0.587003		789.000000
-0.593139		787.000000
-0.599275		784.000000
-0.605411		781.000000
-0.611547		781.000000
-0.617683		780.000000
-0.623819		777.000000
-0.629955		774.000000
-0.636090		770.000000
-0.642226		770.000000
-0.648362		767.000000
-0.654498		767.000000
-0.660634		767.000000
-0.666770		763.000000
-0.672906		763.000000
-0.679042		763.000000
-0.685178		761.000000
-0.691314		755.000000
-0.697450		754.000000
-0.703586		753.000000
-0.709722		752.000000
-0.715857		752.000000
-0.721993		745.000000
-0.728129		746.000000
-0.734265		745.000000
-0.740401		746.000000
